index,textDisplay
2961,また劇場で聞きたいなあ…ドリパスでみんな投票してください…😓
2962,3.1億再生🎉
2963,本日の再生数は974631回です先週の今日が1063376回なので先週比は91.7%です明日はNiziUのMake you happy超えに期待‼️3.1億再生おめでとうございます🎉
2964,60過ぎてもリピートして聴いているぞ😂
2965,この曲にずっと違和感があったのだけど気づいたのはアイは子供をあいしていなかった
2966,今までこんなにロングヒットしてる曲はなかったよねアイドル素敵な神曲だね
2967,最近この曲知りました遅ればせながらガチハマりました
2968,3億w
2969,3.1億おめー
2970,niconicoで聞いたことのある感じ
2971,私はこの曲を何ヶ月も聞いていますが飽きることはありません天才的な歌です😊
2972,悲しい曲
2973,2:44いい
2974,もう歌詞が良すぎてそれだけでひとつの物語やん
2975,もう怪物越えたのか最高です
2976,怪物アイドルじゃない方が前前前世超えましたこれも好きだったんだけどな
2978,とても気に入っています彼女はよく頑張りましたね
2979,な朝の時間あればにこども科学館は大宮町かの方がいいや朝中
2980,ずっと人気1位を維持してるのが凄すぎる……
2981,ずっと人気1位ですご
2982,カラオケで4回も歌ったわ……何故かと言うとやっぱり映像も良いし星野アイちゃんも可愛いから今までの曲で1番に好きだから本当にこの曲は神曲ですよ
2983,1:53こっちだと聞こえにくいけどもしかしてちゃんとウリャオイって言ってる
2984,漫画読んだ後にもう一度聞き直すとまた違った捉え方できる歌詞が胸に響くってこう言う事いうのよね
2985,3億再生おめでとうございますラストの愛してるに向かっていっているのを分かっていても聴くたびにアイを思って胸がつまります唯一無二のAyaseさんが造ってikuraちゃんが歌ったYOASOBIの曲素晴らしいライブでは更にパワーアップしていて生で聴くアイドルももっと最高ですテンションぶち上がります
2986,アラフィフのおじさんだけどチャンネル登録しました😚
2987,アイドル聴くのは最低1日1回のルーティンになっている
2988,サークルモッシュダイブが決まりそうなナンバーだ
2989,小学校のイベントで子供たちのダンスに使わせていただきました同じステージでエレキギター弾かせて貰いました良い思い出が出来ました
2990,5ヶ月たっても未だに100万近く再生されている………俺は夢でも見ているのか😮
2991,どれだけ1位キープすんねん
2992,好きだー
2993,4ヶ月で3億再生ってほんまに凄いおめでたいです…………………やばすぎだろww
2994,ありがどごじゃいますBest ldolSong
2995,こっち本編まである
2996,1番人気の動画になったか
2997,こんなくっそみたいな曲
2998,300000000回再生ってやば😮それだけすごい曲って事だよねー
2999,最後のシーン歌詞では愛してるって出てるけど愛ちゃんの口元では愛してるっていい切る前に消えちゃってるのが悲しい本編みてないにわかだけど初っ端からとんでもネタバレくらったから大体理解済み()
3000,やべぇ止まらねぇ快進撃流石アイドルやな三億再生おめでとう🎉
3001,やりおった怪物が…
3002,遅れました…3億再生&3.1億再生おめでとうございます🎉🎉🎉
3003,3.1億回再生🌸おめでとう㊗️
3004,もうもはやこの人アイだろw
3005,3億回再生おめでとうございます🎉
3006,9月頭に3億突破したのにもう3.1億かよ早すぎ
3007,給食の時間に流れた
3008,えっと…3億超えたばっかなのにもうプラス1000万まじ
3009,安定
3010,3億回再生おめでとうございます‼︎🎊
3011,0:59幻聴聞こえてない
3012,アニメみたいなん好きちゃう初めて視聴したわAdoとかぶるみんながこの曲で動画撮影したりしてるんは知ってるYOASOBIファンちゃうから今初めて視聴
3013,傲端繇燕次
3014,3.1億再生達成おめでとうございます🎉
3015,4ヶ月で3億再生いってるの天才すぎる…こりゃあまた凄い曲出るで…
3016,2023年ききまくってる人いるよね自分もだけど
3017,間違いなく今年の紅白歌合戦でうたわれる歌YOASOBIアイドル
3018,4ヶ月経っても人気1位か…当然の結果か
3019,0:10 0:11ここアイちゃんのお目目みぎのいろがルビーの目の色っぽくなってるの好きぃ
3020,アイドルMVを観てから仕事を始める私この間スタバでアイドル観てコメントしてる人いた
3021,3.1億回🎉❤次は3.2億回😊
3022,覇権にも程がある…
3023,31すこ
3024,後世まで残る曲と言っても過言ではないと思います
3026,3億1000万再生おめでとうございます
3027,もう既に3.1億w止まらないっっっ
3028,アドレナリン出る( *˙ω˙*)وグッ!
3029,1000万再生って意外と早いんやね
3030,昨日アニメ全部見てもう一度聞きに来たら凄く泣ける
3031,この歌の誕生と共に芸能界の闇が明らかになっていくの最高かよ
3032,くそーこれは大変だ
3033,天才的❤
3034,チャンネルの総再生回数が33億だからまだ10分の1も行ってないという事実
3035,まさにアイドルのように虜にされる曲1日3回は聴きます
3036,あと約20万回再生で3.1億
3037,3億だよ
3038,🎉🎉太美了请评论
3039,まだ1位なのかよw
3040,3億えぐ語彙力低下
3041,"NiziU Make you happy311,322,009を恐らく本日中に抜くと思われますそうなると歴代10位になります4か月で歴代10位に入って来るなんて普通ありえんよねコワー"
3042,3億再生おめでとうございます
3043,3億回再生おめでとうございますこれからも聞き続ける‼️
3044,今年の流行語大賞はアイドルだなそれしかないだろう
3045,これ人気アイドルグループのセンターとかやってる人が聴いたら気持ちいいんだろうな
3046,紅白でこれ歌うの想像したらちょっとおもろい
3047,やらせのレコ大に興味はないんだが今年はこの曲にレコ大をとって欲しい
3048,高評価数とかLemonより多いんや
3049,私はそれが好きです
3050,本日の再生数は1157384回です先週の今日が1244199回なので先週比率は93.0%です明日は3.1億再生超えに期待‼️午前9時10時が濃厚⁉️
3051,アニメはとっくに終わっているのに未だ再生されてすごい曲🎉この曲はハマったら抜け出せないですね(#^^#)
3052,早い再生回数が伸びるのが早すぎる😭
3053,っておいwまだ人気一位って凄すぎる
3054,親が聞かせた覚えはないのに小1の息子がサビを延と歌ってるんですいつでもどこでもw
3055,今まで神曲と言ってきたアイドル以外の全ての曲を神曲から良曲に降格しなくちゃいけないこの曲こそが本当の神曲‼️
3056,最速三億おめでとうございます
3057,レコ大おめでとう(予知)
3058,この歌私好きです友達もこのうたスキでした❤
3059,とても良い
3060,3億回再生おめでとうございます(^o^)毎日聴いてます
3061,マジでこの曲好き
3062,ショート動画学校あるある給食のトマト残す奴からきましたその時の歌詞0:00無理して笑顔で食べるトマト知りたいその美味(うま)さミステリアス小さいやつさえ食べるの嫌だ完熟で赤色の君は食べれないわごちそうさま
3063,中毒性がありますでも好きです
3064,三億再生おめでとうございます🎉
3065,サビのうさぎが好きすぎる……
3066,3億
3067,好きすぎていつも勉強しながら聞いてるww
3068,今年は正にYOASOBIの年になりそうレコード大賞もこの曲で決まり(というよりこの曲以外が取るイメージがない)だろうし・・・
3069,いつになったらゲッターが頭から離れるんだ...
3070,涙が出るような曲調ではないのに理由が分からないまま涙が出そうになる不思議な曲アニメ知らないけどそのストーリーに秘密がありそうその後1話を観た時の感情と曲を聴いた時の何となくの感情が一致して感動が押し寄せた
3071,アニメをみるたびにこの歌とYOASOBIの凄さが分かる二番目とか!予想する年末辺りに4億再生絶対いってる
3072,觀看數降到每天剩90-100萬左右了😢
3073,今日も聴いてしまった・・・
3074,東京都立烏山工業高等学校電子科平均値38
3075,推しの子読んでからもっかいこのMV見たら泣けた
3076,バーカ
3077,だいたいぜんぶ歌えた😊🎉(歌詞を見ずに)
3078,1話は星野アイ2話以降が推しの子
3079,弱いとこなんて見せちゃダメダメの所で雨が降ってるの見た目だけで売れたわけじゃ無い苦労が表されてて好き
3080,この曲聞いてアニメ見ると納得できてしまうアニメにドハマりな気する
3081,YOASOBY彼女の美しい歌はいつも私のお気に入りの歌手です❤️
3082,この勢いは二期終わっても続くと思う3億回突破おめでとうございます
3083,再生回数えぐすぎ10億回も夢じゃないw
3084,NHKで14日夜10時音楽番組にYOASOBIが出演しテレビ初披露曲アイドル披露するそうです!録画もリアルも確定でしますよね!
3085,"i-dleの“欺瞞(部分)""ば歌っとらすとかね🦻🧠🎶"
3086,アイドルなんて本当は必要ないんだよ近くにいる人を好きになるしそれがアイドルじゃないかな
3087,この曲は良いですね好きですもっと歌を歌ってくださいWa Bお願いします❤️
3088,ついになんの曲よりも再生回数多くなったのか…大ブームだな
3089,前世はベートーヴェンですか
3090,いいね数357万僕は幻覚でも見ているのかな😊
3091,1番の完全なアイは星野アイが思うアイドルとしてのアイ(自分)で2番の本物のアイはIというか星野アイそのものだと思ってる共通するのは星野アイ本人の主観ってところだけどこうやって見るとだいぶ彼女は己のことを第三者視点なんなら星野アイのマリオネット視点で見てるんだなぁ……って
3092,この曲は恐らく脳内麻薬エンドルフィンを活性化させるのだろうそうに違いない・・・∇o_彡☆ァハハハッ!!・・・・・・Σ(▼ω▼*)何を言ってるのだ
3093,世界で1番売れてる天才的アイドル
3094,この曲が出でからApple Musicとかも合わしたら1000回は聴いた
3095,僕はね日本の音楽もいいけどね1980年代のフィリーやジェームスブラウンのようなまさに黄金時代のような音楽が影響を与えると思うんだ正直にね僕はうるさくしか聞けないんだ声は可愛いし今の日本はこういうのが流行るんだと思うでもね貶してると思うんだ頭重心な音楽に世代に悪い影響を与える部分もあると思うそれでも全然こっちの方がカッコいいとかもあるかもしれないでもねこのエレトロ音楽はさっき言ったような音楽に影響を受けてできているんだでも変に受け継いでしまっているだからこれが歴史を変えることはないと思うおすすめはブルーノマーズジェームスブラウンレッドホットチリペッパーズクールザギャングスライアンドファミリーストーンズなどですよかったらお聞きくださいありがとうございました
3096,際限ほとんどが多分1億てんだよー
3097,コメント12万突破
3098,やば
3099,12万コメントとか初めてみたわ
3100,うおーすげぇ気づいたら怪物の再生数抜いて3億再生になっとるおめでとうございます‼️🎉🎊✨️
3101,草津温泉ATM5ドル草津温泉ATM500000円入金
3102,0:14のところこんなに人気になってからいうことじゃないし叩かれるかもしれないけどどーまんせーまんどーまんせーまんって聞こえてしまって街中で流れると笑う
3103,2045年にも聞いてる人挙手
3104,1990年代にこの曲が出たらどれくらいCD売れてたかな?
3105,祝㊗️🎊300000000回突破
3106,アクアファンの皆様
3107,何回聞いてもまた聞きに来てしまう笑
3108,この曲聞くたびにHIKAKINが頭に出てくるようになってしもうた
3109,何回聞いても何回聞いてもまったく飽きないこの曲凄すぎるな
3110,押しのこめちゃかわいい
3111,これ好きです
3112,学校のオータムコンサートでアイドルが演奏されて3年団先生3人がタオル頭に巻いて踊りだした時は学校中から歓声悲鳴があがって楽しかったなぁ
3113,この曲は銀河レベルです
3114,いつ見ても最新コメントがあるのすごすぎるwこれは伝説だぁ…
3115,この曲は本当に好きです毎日聞かせてもらって元気をもらっていますそして4ヶ月も経つのに1位をキープしていることが本当に凄いです3億再生おめでとうごさいますこれかも毎日聞かせていただきます
3116,タクシー内でみて興奮しました
3117,紅白で歌ってほしいな
3118,ちょちょ・・・ペース早いんだがもう少しゆっくり来てもらえませんかとマリーゴールドが述べていますあと600万再生で並びます
3119,推しの子の作品世界を余すことなく表現しつつ現役アイドル達の心を抉る名曲ではこの曲を聴いて何も思わないアイドルはいないと思う
3120,気がつけばもうハマってしまった……
3121,再生回数3億はやばいよお
3122,いぉヴぇいt🌹❤🌹❤☺☺☺
3123,かわいい❤️
3124,孫が好きだ聴かれて76歳ばあちゃんでも耳から入り忘れないわ
3125,先日のSEVENTEEN東京ドーム公演2日目にYOASOBIさんが見に来てたらしいウジが日本の友達と紹介したそうで天才同士の友情2日目もチケット取れば良かった…
3126,一話思い出して鬱になる二話目から気になってみる三話目以降から早く続きを求めるようになる四話目原作が気になり始める五話目…金と時間が足りねぇ
3127,lemonが先に10億いってほしい
3128,さ…3億YOASOBIさんすごいなぁ…
3129,さやすかいあぐいにさmぱいあくしんたぁぐいに❤
3130,もうさアイドル聴かない生活なんて想像できないんだよね
3131,こんなに流行るなんて夜に駆けるも予想外だろうなさすが天才的なAyase様とikura様ですな
3132,怪物よりアイドルを推す人↓
3133,2023も見てる人いる
3134,さぁ3億越えの名だたる曲達をどんどん抜いて行きましょう
3135,4ヶ月経っているのに人気が落ちる事なく3億回になって1位をキープし続けるのはヤバいけどその反面嬉しい気持ちになる
3136,まさかここまで流行るとは思わなかったな笑これからもずっと聴きます
3137,ヒカキンバージョンもやってたよ
3138,アイドルめっちゃすきなひとはちゃんねるとうろくおねがいします
3139,アイドルすごいぱわあだな
3140,😊🎉かわいいし💕
3141,かわいいしすぎ
3142,忍の子ってかわいい
3143,可愛い
3144,なんでかわからないけど全く飽きないんだが⭐️
3145,アマチュア無線4級免許証
3146,熱唱化学
3147,化学反応白色赤色蒼色緑色紫色黄色透明色ピンク色
3148,愛してる♪
3149,おはよう
3150,スマッシュ
3151,この曲を超える曲はしばらくは出てこないと思う
3152,32サス分にサス分あり
3153,くまさんの珈琲くまさんのカレーくまさんのレンタカーくまさんの格好くまさんの飛行機ヤフー占いツクール
3154,今年の紅白は確定ですね
3155,でもこの人死ぬんだよね・・・
3156,この歌歌詞がすげえw
3157,凄すぎ…
3158,この時代の日本に生まれてよかって
3159,実はTokyo DriftとPPAPを除けば既に邦楽TOP10入りしています
3160,最初の方で流れてるHeyHeyみたいな掛け声はリズムとズレてるのに最後の方はちゃんと合ってるのってファンとアイの気持ちがそろったのかなあって
3161,あと800万で6年前に出たマリーゴールドを超えるよ
3162,本日の再生数は1244380回です先週の今日が1295796回なので先週比は96.0%です木曜日金曜日と不調だった分土曜日はしっかり稼ぎますね😂
3163,❤❤いやいやそれは好きじゃない😊
3164,今もアイドル聞いてる人👍
3165,4ヶ月程で3億ってバケモンかよ今日も助走MAXの全力疾走でフルスイングのこれは絶対嘘じゃない愛してるを聴くために再生してる
3166,読解力なかったけど可愛いウサギの嘘を纏ってアイドルしていたアイがそれを脱ぎ捨てて本当の自分で輝いて本音の愛を伝えられたってことだったんだね……
3167,誰もが耳を奪われてくYOASOBIは完璧で究極の歌手🎤
3168,この曲が大好きな故にミラーソングが欲しくなる対極的な絶対悪役勇者に対し魔王ヒーローに対しヴィランを善意に対して憎悪を優しさに対して憤怒を栄光に対して諦観やちっぽけな幸せを表現できたら・・・完璧を超えて神さえ凌ぐ確変でしょうまあ出来るとは思わないけど
3169,文化祭で流れてて気になったから初めてフル尺聞きに来たトんだ
3170,この歌を聞いているとバニラがチラついてくるんですけど😂
3171,天才的なアイドル様ですね(?)
3172,勢いが止まらないな...この曲はもっと伸びて欲しい
3173,友達にめっちゃ勧められて見たアニメそしてそこで聞いたアイドルその後読んだ漫画…今またここに来て涙が出る程愛してる
3174,怪物を4ヶ月で抜き去るのエグ過ぎ
3175,怪物抜き去ったー
3176,3億おめ
3177,2:44私はそう欲張りなアイドルが私はそうよ2人のアイドルって聴こえてなんか感動した等身大でみんなのことが自分と同じくらい大人になった2人のことをちゃんと愛したいから・・・に聴こえてさらに涙した
3178,あの...続きを読む
3179,草津温泉ATM5ドル草津温泉ATM5000000円入金
3180,カルディ
3181,この歌は一番だ私は毎日聞きよ絶対に大好き
3182,正直夜に駆けるの伝説を超える曲はもう出ないと思ってたんだけどこれはもう神話だわ
3183,まさにバズるという推しの子の作品に相応しいアーティスト✨
3184,黑河エレン
3185,3億回再生おめでとうございます🎉
3186,3億ってマ?
3187,視聴者数ついに三億回いったああぁぁぁあ
3188,最近のアニソンがレベチすぎる件
3189,アイドル世界一じゅうアドルせかいせんぷん
3190,アイドルこそ真の怪物だな再生数勝っちまったよ
3191,サッ3億だと
3192,い
3193,1位怪物2位夜に駆ける3位アイドル1位怪物2位アイドル3位夜に駆ける1位アイドル2位怪物3位夜に駆ける何の順番だと思うコメントに書いてね
3194,これは中毒性がある
3195,アイドルやっと捕まえたぁ♪怪物…シテユルシテ…
3196,つい1週間くらい前に3億を祝ってたのにもう3.1億回になりそうなの凄いな
3197,天才と努力の賜物ですね尊敬してます
3198,推しの子可愛い❤
3199,つほつら
3200,一番星の生まれ変わり歌詞も凄いがうまれのうを抜かし加減て歌わせるリズムが秀逸
3201,自分用練習するところ1:50
3202,能给我我想看的动画片的名字吗
3203,アイドル体育祭で踊る😮
3204,今も聞いてる人がいるのは凄すぎ
3205,なんて素敵な曲だ
3206,この歌まじさいこーう推しのこまじみてるうれちーい
3207,3億回おめでとー
3208,578万人㊗️
3209,3億再生おめでとうございます😭🎉5億回再生頑張って下さいこれからも応援しています長文失礼しました🙇
3210,ユーチューブの視聴時間を見ると本日5回聴いているがカウントは1回やはり同じIPでは1日どんなに聴いても1回と言う事がわかったそれを考えると約四ヶ月半でこの再生数3億回と言うのは如何に凄い事が良く分かる
3211,3億回再生おめ🎉
3212,いつ聞いても鳥肌だわ2:11 😊
3213,誰もが目を奪われてく☆彡君は完璧で究極のアイドル☆彡金輪際現れない一番星の生まれ変わり☆彡
3214,アイドル大好き
3215,無敵の笑顔で荒らすメディア
3216,十木十十木十水大木十山田大尸中中日金重難尸火尸卜田竹木
3217,アイドル勝った
3218,めちゃいい歌やな全部歌えるようになったアイドル
3219,代木公園原宿通り道
3220,女性宗教学平均値58東京都立烏山工業高等学校電子科平均値38宗教学平均値38フェリス女子大学平均値58
3221,アラフィフのおじさんだけどいいねー好きだなー😇
3222,3億はさすがに無敵すぎる
3223,アイ…
3224,他にも書いとる人おるけど怪物超えてて草推しの子強すぎやろ...
3225,アイドルって曲が1番好き
3226,1億すごって思ってたらもう3億行っててこの曲になにか不思議な力を感じた
3227,カラオケで歌ったら78.315点だったぜ☆
3228,アイ可愛すぎとくに...サビ.❤アイ一択でしょ推し
3229,これは年末までに4億行くな……
3230,可愛いいです
3231,群馬遊びに行くよ
3232,化学反応白色赤色蒼色紫色緑色透明色ピンク色
3233,いや…凄すぎてこの曲1回聴いただけでアニメ1回分の満足感あくまで私の感想です
3234,この曲は果たして何ヵ月人気ミュージック1位になるんだみんなの予想を教えてちなみに俺は7ヵ月と予想する
3235,10億再生も夢じゃ無くなってきた…
3236,ひや1:29 😅ら
3237,個人的に怪物の方が好きだから超えないで欲しかった
3238,群馬精機YSR503年
3239,おしのこ
3240,かわいい❤
3241,ニコバンスパークブルース俺あの曲好きだぜオメェも聞くかピカッ
3242,2025年も聴いてる人↓
3243,すごいね
3244,ら😊ほ😊ら
3245,アイドル様が夜に駆けてきた群青色の怪物をたぶん超えたんで祝福したい
3246,史上最好听的
3247,我知道这个儿子很熟悉我知道这个动漫
3248,伸びえぐすぎだろ
3249,0:18 YAWARA!のOPに似てる
3250,本日の再生数は993422回です先週の今日が1040594回なので先週比は95.5%です今週平日5日間の再生数平均は1013833回です年末までに4億‼️頑張りましょう
3251,素晴らしい!いいね👍😊
3252,この曲を先に知ってアイって子が主人公でアイドルになるまでの話なのかな程度に思ってて全く期待せずに原作を読んだそしたらまさかの展開で度肝を抜かれ(ﾟ∀ﾟ)原作を知ってからこの曲を聞くと全く違うものに聞こえて泣きそうになった😢改めてAyaseさんは天才だって思い知らされた
3253,この曲の歌詞とこの推しの子のアニメが完全に一致してるのが本当にすごい
3254,自分の中の歴代NO1ソング更新したわーw
3255,これ真実
3256,3億…ささささささささ3億
3257,この曲はめっちゃ好きだけどアニメ見たことないんだよね…
3258,このMV見るたびアイ生存IFが見れたらなぁと思う
3259,2023年も見てる人いる
3260,不要藍丟垃圾
3261,サンオクトッパー❤❤❤🎉🎉🎉
3262,数ヶ月で一位だった怪物の再生回数抜いてて凄すぎて鳥肌
3263,夜に駆ける→怪物→アイドル→約1年半2年ごとに記録更新してるって事はアイドルを超える曲が出るのは統計的には2025年と予想!!またどんな素晴らしい曲が出るか楽しみ😊
3264,群馬県に遊びに行く事有るよ
3265,SPECIALZに負けちゃダメだよ
3266,2期のプレッシャーハンパねえな
3267,乾杯のやつ越したやん笑
3268,半年で5億再生も夢じゃない!❤
3269,正直YOASOBIを超えるアーティストはなかなかいないと思う!
3270,明日の文化祭の有志で使わせていただきます!!明日文化祭の人🙋
3271,何故か頭に不潔な笑顔で荒らすメディア⤴が浮かんで…浮かんだ
3272,YOASOBI才能の塊りやん
3273,この調子じゃ1ヶ月で1億回再生いくな…
3274,これから初めて聴きます
3275,あれ4ヶ月で3億え
3276,一生人気一位のMVってついてるの凄
3277,3億回再生え
3278,もう尊敬しかないです✨😭
3279,にせそんぎぃけいt
3280,これ歌ったやつ?
3281,3億再生おめでとうございます
3282,アイドル⭐
3283,4ヶ月で3億は凄すぎる
3284,あのちっちゃい重機を越えただと…
3285,はよ二期コイコイ(おぢさんを楽しませてくれるかな??😍😍😍😍)
3286,アイドルが怪物の再生数超えちゃったよもうアイドルじゃなくて怪物じゃん(?)
3287,どこまで伸びるのか凄すぎて…
3288,凄いです!学校のダンスの歌になりました三億再生おめでとうございます
3289,3億再生記念パピコ
3290,生田りら
3291,あああああああああああ
3292,さいこう
3293,やっぱ何回聴いてもいいなー
3294,※朗報:怪物がアイドル(アイ)に再生回数を越される再生数3億突破おめでとう🎉✨🎊みんなは推しの子2期待ってるぞ(*^-^)
3295,マジか俺たちの負けだ
3296,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂バカ
3297,あと300万で3.1億回か・・・
3298,カラオケで歌ってみたいけど絶対に難しそう高得点なんか無理そう😂
3299,星野アイの眼は星のeye
3300,未来予知します来年には10億回再生行きます
3301,4ヶ月まえにできた曲って大好き♥️どこかというと…いつかきっと全部てに入れるという言葉いいですね💕︎💕︎(๑•̀ㅁ•́ฅ✨🔥
3302,怪物超えた……
3303,怪物を突き放し続けているか…ヤバすぎ
3304,どうしてもHIKAKIN思い出すww
3305,2023年でも聞いてる人いますか
3306,おいおいどこまで伸びんだよ
3307,最近聞いてなかったから久に聞きに開いたら…3億っーエグすギー
3308,ついにあいどるがはまっちやたよ❤😊
3309,運動会でアイドルのダンスあるからこの毛ょ苦あってよかった本当にありがとうございます
3310,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂バカ
3311,怪物が3億いった日からちょっとしか経ってないのにもう5百万回くらい再生されてて凄い通り越して笑う
3312,B小町サインはBは紅白で歌われないのでしょうか乃木坂辺りに歌ってもらいたいなー
3313,まじでこの天才金輪際現れないだろ
3314,天才的なYOASOBI様っ🎉
3315,ついにYOASOBI一位の再生数になっちまったよえぐすぎ
3316,天才
3317,可愛いアイドルじゃなくて強いアイドルだね(悪い意味じゃなくて)
3318,一先ず邦楽再生ランキング1位のLemon抜いちゃおう
3319,3億おめでとうございますまだ1位なのすごすぎる
3320,3億いくらちゃんおめでとう❤❤
3321,3億すげー
3322,ずーっと人気のミュージックビデオで1位キープしてるの本当に最強で無敵だな…
3323,うんこ
3324,ここまでの偉業を達成した曲50年は出てこんな😂
3325,アイドル週間ランキング1位っちゃったよ🎉‼️
3326,だんだん1日の再生回数が減ってきたな…
3327,アイが死んで欲しくなかった人
3328,この歌頭バクハツしてない
3329,三億
3330,すごくいい曲もいいです
3331,三億回再生おめでと🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉
3332,三億おめ🎉
3333,宇多田ヒカル
3334,aiko冷蔵庫
3335,カルディ
3336,さ3億再生Σ(ﾟロﾟ;)さすが完璧で究極✨️
3337,明るい曲やのに歌詞が悲しくて涙出る🥹
3338,今日は100万再生するぞ
3339,スゴイ🎉
3340,5億は行くか?
3341,本当の怪物はこっちだったか…
3342,3億回再生おめでとうございます最初3億回再生はバカだろって言ってしまいましたwまさに最強で無敵のアイドルですね1:44
3343,素晴らしい
3344,この曲まだ聞いてる人🤚☟
3345,苺プロは最強だ🔥
3346,大好きだよB小町!!!!!!
3347,君と君にだけは言えずにいたけどやっと言えたこれは絶対嘘じゃない愛してる子供に長く会えてない親としては何度聞いても涙止まらない
3348,いつも通り素敵な曲でした
3349,今おべっせどぃthてぃっそんg
3350,やはり人気アニメの主題歌はよく伸びる
3351,あなたの歌が大好きです英語で何といいますか
3352,てん
3353,一年間ずっと人気一位になっててほしいガチでそんぐらいヤバイ曲過ぎる三億再生おめでとうございます🎉
3354,みんなおらにカを分けて高評価を増やしてくれ
3355,3億點閱率🎉🎉
3356,太扯剛看到有貼文說超過怪物才過來看扯只能說扯
3357,二期でOPED曲も替わるだろうけど二期でもOPED曲1期の曲にして欲しいな
3358,また人気アニメからの主題歌オファーが来て次の神曲を生みさらにオファー…神曲…と完全な勝ちループが始まり出してる気がするikuraもどんどん上手くなってるしこの先10年くらいYOASOBI覇権時代が来ちゃうんじゃないか
3359,レコ大だな…
3360,2025年も見てる人いる?
3361,3億再生おめでとうございますッッッッッッッッ!!!!!!!㊗️🎉🎊むしろこっちが3億回も再生させてもらえてありがとうございますだ
3362,本日の再生数は978525回…です…先週の今日が1010641回なので先週比は96.8%です2023年9月7日3億超えた後もなんとか毎日100万を維持していましたがついに下回ってしまいました…この曲は日本の音楽史を造ったと思いますまぁこれからも造ってくんだけどね😂
3363,勢いが止まらないわ
3364,0:35ここからがめっちゃかわいい
3365,🎉祝3億回再生🎉
3366,ここまで飽きない曲も珍しいな
3367,葬送のフリーレンの曲が良すぎる(私的だが)これ分散してしまうだろうな
3368,レコ大紅白などブーストは残ってるが仮にいつか実写版推しの子が決まった場合は間違いなくこれが主題歌になるはずだからまだまだ伸び代は残ってる
3369,全然飽きない…自分の推しみたい音程が癖になるんだろうな
3370,ルビー可愛すぎやろ
3371,最後はストーカーに殺されるんだよね元カレと同じ名前に近くてわろた
3372,rabさんの動画から来ました本家の聴いてさらに感動しました😂
3373,推しのことを考えながら聴きたい曲ですね❤
3374,歌が神なんよ
3375,もう3億回再生どこまで伸びるんだこれからもリピします
3376,2024年でまだ見てる人ー🙋‍♂️
3377,分かったコード進行がたまらなくいいんだよだから離れられないんだよ
3378,中毒性ナンバーワンソング
3379,ついにこの日がきてしまったかも…5ヶ月近い間よく耐えたよ…1時間半後このコメントが全くの的外れであったと願いたい
3380,今までいろんな曲に神曲って言ってきたけどガチの神曲に出会ってしまった安売りするんじゃなかった…
3381,さすがにすごすぎる
3382,正直この曲聴くためだけに推しの子見てる
3383,最後まで見てみたら最高だったですそれが…あっやっと言えたそれは絶対嘘じゃない愛してる😘がいいですね💕︎💕︎💕︎💕︎💕︎💕︎💕︎💕︎💕︎
3384,ビルボードで21週連続1位を獲得し続けてるけどどこまで行くんだこれ
3385,2014年に生まれて2023年にできた歌だから一番好きかも知れない😭😭😭😭だから…一番好きなのでいいねよろしくお願いします💕︎🙏🙇‍♀️😊👍
3386,再生回数3億回おめでとうこれからもずっとアイドルを推し続けますまさか怪物を超えるとは…すげぇぜ新時代誕生
3387,何か久しぶり聞きににきたら再生数すごいことになってて草
3388,アイが歌う
3389,そろそろ映画地上波でやらないかな
3390,アイデア!
3391,いつでも何年も楽しませてくださいよろしくお願いしますいろいろよろしくお願いします本当にお疲れ様です
3392,シーズン2でも聞きたい
3393,アンぱんまんのかえうたおもろ
3394,ビルボードの連続1位勇者で自己ストップかけちゃうんじゃない
3395,2024年も聞く予定の人ー🙋
3396,いろんな意味でヤバいし凄い😂
3397,個人的には嫌だけどなんかlemon超えそう
3398,"りらちゃんか""わ""い""ー"
3399,カワイイ❤
3400,何回聞いても飽きないいくらちゃんの歌声❤😊
3401,いつも見ています❤❤❤
3402,さいこう
3403,推しの子の同人誌で致す前に没頭する目的のために聞いたのは僕です穢れた再生回数を1回追加してしまい申し訳ありませんでしたYOASOBI様
3404,3億回再生おめでとうございます🎉
3405,まだ人気1位なのエグい
3406,やっぱ好きだわ
3407,こりゃすぐにマリーゴールド越すね
3408,2023年も見てる人🤚
3409,専用曲って感じ
3410,神曲
3411,この曲聞きながら絵描くとはかどるアイドル大好き💕
3412,一番人気が時間軸おかしくて草
3413,私この曲一番好きです❤
3414,聴いてる厨を絶滅させたいからずっと急上昇1位にいて欲しい
3415,この曲が素晴らしいし私の心に届いたで良さそうですね
3416,推しの子漫画だけ読んでてアニメ未見だけどこのMVだけで泣けた最後のアイのセリフは反則よ...泣けるわ...
3417,基金經理就會出現了結婚😢
3418,うれし♥️わたし♥️こんなにも多くの人に聞いてもらえて
